Date,Markowitz MVO,Random Forest,Equal Weight
2017-05-01,0.009942,0.006736,0.004261
2017-05-02,-0.007540,-0.007872,-0.002434
2017-05-03,-0.002406,0.002767,-0.000094
2017-05-04,0.001280,-0.001352,-0.000994
2017-05-05,0.003080,0.005589,0.005250
2017-05-08,0.001562,-0.000277,0.001150
2017-05-09,-0.001205,-0.001237,-0.002595
2017-05-10,0.041460,0.040214,0.013419
2017-05-11,0.010533,0.009318,0.002896
2017-05-12,0.002388,0.003411,-0.000347
2017-05-15,0.015983,0.013763,0.008068
2017-05-16,0.002297,0.004981,0.001882
2017-05-17,-0.026345,-0.025960,-0.019466
2017-05-18,0.016061,0.014025,0.004872
2017-05-19,0.008903,0.009139,0.007019
2017-05-22,0.010885,0.006930,0.005054
2017-05-23,-0.001296,-0.003089,0.003245
2017-05-24,0.003236,0.002199,0.004122
2017-05-25,0.005541,0.003673,0.003742
2017-05-26,0.005168,0.006409,0.001880
2017-05-30,0.004262,0.010726,-0.000186
2017-05-31,-0.004825,0.003676,-0.004013
2017-06-01,0.008406,0.008907,0.006461
2017-06-02,0.004849,-0.003290,0.004204
2017-06-05,0.007127,0.008821,0.000478
2017-06-06,0.002134,0.000019,0.001486
2017-06-07,0.006159,0.005407,0.001738
2017-06-08,0.013616,0.022061,0.004211
2017-06-09,-0.021096,-0.005305,0.000050
2017-06-12,-0.004866,0.000622,-0.001409
2017-06-13,0.007176,0.005983,0.003461
2017-06-14,0.002721,0.004297,0.000301
