Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2017-01-26,1.631244,1.627911,1.366053,1.302514
2017-01-27,1.638432,1.638387,1.370060,1.305552
2017-01-30,1.624717,1.618795,1.360227,1.297348
2017-01-31,1.620183,1.605134,1.352946,1.292016
2017-02-01,1.645007,1.614199,1.356802,1.293557
2017-02-02,1.644682,1.616355,1.355825,1.293008
2017-02-03,1.649006,1.638437,1.367383,1.302822
2017-02-06,1.655695,1.636959,1.364876,1.299561
2017-02-07,1.663479,1.640916,1.366912,1.301559
2017-02-08,1.662130,1.639969,1.366442,1.302043
2017-02-09,1.661461,1.642446,1.371062,1.305537
